"ID","CHR","MAPINFO","custom_Name","chr","custom_Group","repName","repClass","repFamily"
"cg03809634","18",12051310,"","chr18","","L1MDa","LINE","L1"
"cg18182059","18",12090210,"","chr18","","L1P4","LINE","L1"
"cg10652662","18",12121425,"ANKRD62","chr18","Body","L1MEc","LINE","L1"
"cg00796755","18",12228577,"","chr18","","L1ME3","LINE","L1"
"cg14119068","18",12237888,"","chr18","","L1MB2","LINE","L1"
"cg00587823","18",12378041,"AFG3L2","chr18","TSS1500","L1MEc","LINE","L1"
"cg03766998","18",12378044,"AFG3L2","chr18","TSS1500","L1MEc","LINE","L1"
"cg19328051","18",12380944,"","chr18","","L1MC","LINE","L1"
"cg19257514","18",12435844,"","chr18","","L1PB4","LINE","L1"
"cg15338019","18",12637586,"SPIRE1","chr18","5'UTR","L1MC4","LINE","L1"
"cg13188283","18",12727080,"","chr18","","L1M3c","LINE","L1"
"cg20772074","18",12740633,"LOC100996324","chr18","Body","L1MB7","LINE","L1"
"cg03442090","18",12759835,"Y_RNA","chr18","TSS1500","L1MCa","LINE","L1"
"cg10180272","18",12827786,"PTPN2","chr18","Body","L1M7","LINE","L1"
"cg23460070","18",12846626,"PTPN2","chr18","Body","L1MC4a","LINE","L1"
"cg14460377","18",12887356,"","chr18","","L1ME3A","LINE","L1"
"cg26867458","18",12891582,"","chr18","","L1M5","LINE","L1"
"cg09796747","18",13018129,"CEP192","chr18","Body","L1MC4","LINE","L1"
"cg16449667","18",13024185,"CEP192","chr18","Body","L1MB2","LINE","L1"
"cg02267926","18",13023244,"CEP192","chr18","Body","L1MB2","LINE","L1"
"cg19863200","18",13024057,"CEP192","chr18","Body","L1MB2","LINE","L1"
"cg05260703","18",13023930,"CEP192","chr18","Body","L1MB2","LINE","L1"
"cg12256941","18",13026680,"CEP192","chr18","Body","L1MB2","LINE","L1"
"cg22231516","18",13159474,"","chr18","","L1M4c","LINE","L1"
"cg20167491","18",13165936,"","chr18","","L1PB1","LINE","L1"
"cg05515603","18",13179719,"","chr18","","L1MB8","LINE","L1"
"cg12144688","18",13212915,"","chr18","","L1ME3","LINE","L1"
"cg05130500","18",13316566,"LDLRAD4","chr18","5'UTR","L1MEg","LINE","L1"
"cg09057569","18",13410244,"LDLRAD4","chr18","Body","L1MC4a","LINE","L1"
"cg12979383","18",13691098,"FAM210A","chr18","5'UTR","L1PA5","LINE","L1"
"cg26036918","18",13727742,"FAM210A","chr18","TSS1500","L1MA4","LINE","L1"
"cg27257695","18",13834419,"","chr18","","L1MC","LINE","L1"
"cg05924080","18",13874748,"","chr18","","L1MC4a","LINE","L1"
"cg22624572","18",13886087,"MC2R","chr18","5'UTR","L1PB4","LINE","L1"
"cg17828058","18",13909311,"MC2R","chr18","5'UTR","L1MC3","LINE","L1"
"cg10436941","18",14086176,"ZNF519","chr18","Body","L1M3e","LINE","L1"
"cg21605988","18",14118662,"ZNF519","chr18","Body","L1M3a","LINE","L1"
"cg11045417","18",14118830,"ZNF519","chr18","Body","L1M3a","LINE","L1"
"cg02056924","18",14120003,"ZNF519","chr18","Body","L1MA9","LINE","L1"
"cg01113448","18",14176501,"","chr18","","L1M1","LINE","L1"
"cg27509125","18",14427976,"","chr18","","L1PA6","LINE","L1"
"cg23986550","18",14451035,"","chr18","","L1M1","LINE","L1"
"cg00974107","18",14455307,"","chr18","","L1M1","LINE","L1"
"cg18515820","18",14544967,"POTEC","chr18","TSS1500","L1MD","LINE","L1"
"cg03058466","18",14545004,"POTEC","chr18","TSS1500","L1MD","LINE","L1"
"cg19566051","18",14868668,"","chr18","","L1MDb","LINE","L1"
"cg23114828","18",14922986,"","chr18","","L1M1","LINE","L1"
"cg09829765","18",18642557,"ROCK1","chr18","Body","L1MC3","LINE","L1"
"cg09068724","18",18642613,"ROCK1","chr18","Body","L1MC3","LINE","L1"
"cg26121915","18",18642598,"ROCK1","chr18","Body","L1MC3","LINE","L1"
"cg07049996","18",18715195,"","chr18","","L1MEf","LINE","L1"
"cg11857148","18",19061893,"GREB1L","chr18","Body","L1ME3A","LINE","L1"
"cg00081876","18",19302934,"Y_RNA","chr18","TSS1500","L1MC3","LINE","L1"
"cg06891858","18",19323333,"MIB1","chr18","Body","L1MC4a","LINE","L1"
"cg18842876","18",19325211,"MIB1","chr18","Body","L1ME3E","LINE","L1"
"cg15232205","18",19414595,"MIB1","chr18","Body","L1MC3","LINE","L1"
"cg19498209","18",19458684,"U6","chr18","TSS1500","L1MC","LINE","L1"
"cg19019761","18",19536722,"","chr18","","L1MEf","LINE","L1"
"cg11618649","18",19536700,"","chr18","","L1MEf","LINE","L1"
"cg22299535","18",19966011,"","chr18","","L1M5","LINE","L1"
"cg17272761","18",20150637,"","chr18","","HAL1","LINE","L1"
"cg06846484","18",20250835,"","chr18","","L1MCb","LINE","L1"
"cg08334076","18",20363710,"LOC101927571","chr18","Body","L1PA10","LINE","L1"
"cg21210616","18",20401857,"","chr18","","HAL1b","LINE","L1"
"cg26570553","18",20426235,"","chr18","","L1ME4a","LINE","L1"
"cg10769294","18",20748280,"CABLES1","chr18","5'UTR","L1MB3","LINE","L1"
"cg27288886","18",20898196,"TMEM241","chr18","Body","L1M4","LINE","L1"
"cg09984041","18",20912369,"TMEM241","chr18","Body","L1ME3","LINE","L1"
"cg00513479","18",21002225,"TMEM241","chr18","Body","L1PB4","LINE","L1"
"cg21481021","18",21037291,"RIOK3","chr18","Body","L1MC3","LINE","L1"
"cg15046081","18",21050557,"RIOK3","chr18","Body","L1ME3C","LINE","L1"
"cg07643370","18",21091857,"C18orf8","chr18","Body","L1ME4a","LINE","L1"
"cg02984966","18",21266734,"","chr18","","L1MB7","LINE","L1"
"cg22188451","18",21268481,"LAMA3","chr18","TSS1500","L1MB7","LINE","L1"
"cg17785683","18",21322159,"LAMA3","chr18","Body","L1MC4","LINE","L1"
"cg17304672","18",21490962,"LAMA3","chr18","Body","L1ME3C","LINE","L1"
"cg07627190","18",21523203,"LAMA3","chr18","Body","L1MB2","LINE","L1"
"cg02542981","18",21571839,"TTC39C","chr18","TSS1500","L1MA2","LINE","L1"
"cg02154833","18",21571797,"TTC39C","chr18","TSS1500","L1MA2","LINE","L1"
"cg17137844","18",21733469,"CABYR","chr18","5'UTR","L1MCc","LINE","L1"
"cg24756493","18",21754024,"OSBPL1A","chr18","Body","L1ME1","LINE","L1"
"cg19938920","18",21757108,"OSBPL1A","chr18","Body","L1ME1","LINE","L1"
"cg02921453","18",21767298,"OSBPL1A","chr18","Body","L1MB3","LINE","L1"
"cg04345678","18",21796783,"OSBPL1A","chr18","Body","L1MC5","LINE","L1"
"cg16292264","18",21797951,"OSBPL1A","chr18","Body","L1MC5","LINE","L1"
"cg01056126","18",22039875,"HRH4","chr18","TSS1500","L1MEc","LINE","L1"
"cg08043097","18",22039593,"HRH4","chr18","TSS1500","L1MEc","LINE","L1"
"cg26442509","18",22039496,"HRH4","chr18","TSS1500","L1MEc","LINE","L1"
"cg07283015","18",22039857,"HRH4","chr18","TSS1500","L1MEc","LINE","L1"
"cg19244520","18",22802985,"ZNF521","chr18","Body","L1MC4","LINE","L1"
"cg08482699","18",22988434,"","chr18","","L1MC3","LINE","L1"
"cg26809329","18",23483574,"","chr18","","L1MB2","LINE","L1"
"cg17792742","18",23667028,"SS18","chr18","Body","L1MB8","LINE","L1"
"cg22536380","18",23710750,"","chr18","","L1MEg","LINE","L1"
"cg18242863","18",23879430,"TAF4B","chr18","Body","L1ME1","LINE","L1"
"cg11739792","18",23880659,"TAF4B","chr18","Body","L1ME1","LINE","L1"
"cg06547788","18",23903041,"TAF4B","chr18","Body","L1M4c","LINE","L1"
"cg23479379","18",23966692,"TAF4B","chr18","Body","L1ME3A","LINE","L1"
"cg12601456","18",24032748,"","chr18","","L1MC4","LINE","L1"
"cg21011494","18",24421312,"","chr18","","HAL1","LINE","L1"
"cg06607784","18",24421301,"","chr18","","HAL1","LINE","L1"
"cg11819646","18",24743630,"CHST9","chr18","5'UTR","L1PA4","LINE","L1"
"cg20653503","18",25008919,"","chr18","","L1M2a","LINE","L1"
"cg07747250","18",25747578,"CDH2","chr18","Body","L1ME3A","LINE","L1"
"cg21158587","18",26218147,"","chr18","","HAL1","LINE","L1"
"cg12333537","18",26485722,"","chr18","","L1MEg2","LINE","L1"
"cg13254169","18",26541458,"","chr18","","L1ME2","LINE","L1"
"cg05859714","18",26627631,"U6","chr18","TSS1500","L1PA11","LINE","L1"
"cg23331241","18",26628506,"U6","chr18","TSS200","L1ME1","LINE","L1"
"cg22563555","18",26738126,"","chr18","","HAL1","LINE","L1"
"ch.18.544831R","18",27308661,"","chr18","","L1MA4","LINE","L1"
"ch.18.546433R","18",27424749,"","chr18","","L1MDb","LINE","L1"
"cg24070127","18",27771753,"","chr18","","L1M2","LINE","L1"
"cg17271890","18",29000714,"DSG1-AS1","chr18","Body","L1MC4a","LINE","L1"
"cg12312346","18",29091783,"DSG2","chr18","Body","L1ME3A","LINE","L1"
"cg24942187","18",29237130,"B4GALT6","chr18","Body","L1ME3C","LINE","L1"
"cg14239477","18",29297391,"7SK","chr18","TSS1500","L1ME2","LINE","L1"
"cg23482673","18",29506969,"TRAPPC8","chr18","Body","HAL1","LINE","L1"
"cg00399008","18",29660602,"","chr18","","L1MB2","LINE","L1"
"cg02047011","18",29694508,"RNF138","chr18","Body","L1ME3D","LINE","L1"
"cg25482247","18",29732746,"","chr18","","L1MA4","LINE","L1"
"cg23994624","18",29882509,"GAREM","chr18","Body","L1MA7","LINE","L1"
"cg18746137","18",29908862,"GAREM","chr18","Body","L1M5","LINE","L1"
"cg05213447","18",29908937,"GAREM","chr18","Body","L1M5","LINE","L1"
"cg08970715","18",30042536,"GAREM","chr18","Body","L1M2","LINE","L1"
"cg21329660","18",30105004,"AC009835.1","chr18","TSS1500","L1MD2","LINE","L1"
"cg18189197","18",30594291,"CCDC178","chr18","Body","L1MB7","LINE","L1"
"cg09809690","18",30594278,"CCDC178","chr18","Body","L1MB7","LINE","L1"
"cg14313503","18",30642523,"CCDC178","chr18","Body","L1MA4","LINE","L1"
"cg12286181","18",30992854,"CCDC178","chr18","5'UTR","L1MC5","LINE","L1"
"cg03579492","18",30992933,"CCDC178","chr18","5'UTR","L1MC5","LINE","L1"
"cg16081185","18",31612068,"NOL4","chr18","5'UTR","L1MA4A","LINE","L1"
"cg11890793","18",32098183,"DTNA","chr18","5'UTR","L1MD2","LINE","L1"
"cg01844550","18",32334656,"DTNA","chr18","TSS1500","L1MA7","LINE","L1"
"cg13428397","18",32672280,"MAPRE2","chr18","Body","L1MA6","LINE","L1"
"cg03502293","18",32687608,"MAPRE2","chr18","Body","L1MEf","LINE","L1"
"cg20710569","18",32785763,"","chr18","","L1PA2","LINE","L1"
"cg25168395","18",32935493,"","chr18","","L1ME1","LINE","L1"
"cg14118949","18",32935304,"","chr18","","L1ME1","LINE","L1"
"cg25841212","18",32935236,"","chr18","","L1ME1","LINE","L1"
"cg01399554","18",32935735,"","chr18","","L1ME1","LINE","L1"
"cg06826219","18",33015926,"","chr18","","L1MEf","LINE","L1"
"cg04171753","18",33045127,"","chr18","","L1MC5","LINE","L1"
"cg06863132","18",33145265,"","chr18","","L1MB7","LINE","L1"
"cg22767741","18",33156108,"","chr18","","L1MDa","LINE","L1"
"cg19662870","18",33160036,"GALNT1","chr18","TSS1500","L1MB8","LINE","L1"
"cg03318414","18",33159713,"GALNT1","chr18","TSS1500","L1MB8","LINE","L1"
"cg25569915","18",33169028,"GALNT1","chr18","5'UTR","L1MD1","LINE","L1"
"cg03616034","18",33241690,"GALNT1","chr18","Body","L1MC5","LINE","L1"
"cg21324861","18",33293691,"","chr18","","L1ME2","LINE","L1"
"cg09435550","18",33370712,"","chr18","","L1PA5","LINE","L1"
"cg21864318","18",33392237,"","chr18","","L1PA6","LINE","L1"
"cg02942381","18",33551989,"C18orf21","chr18","TSS1500","L1MB5","LINE","L1"
"cg25593520","18",33552022,"C18orf21","chr18","TSS1500","L1MB5","LINE","L1"
"cg13214542","18",33552019,"C18orf21","chr18","TSS1500","L1MB5","LINE","L1"
"cg12580471","18",33551804,"C18orf21","chr18","TSS1500","L1MB5","LINE","L1"
"cg15617140","18",33551821,"C18orf21","chr18","TSS1500","L1MB5","LINE","L1"
"cg12123829","18",33595773,"RPRD1A","chr18","Body","L1MB2","LINE","L1"
"cg15210447","18",33615795,"RPRD1A","chr18","Body","L1MB2","LINE","L1"
"cg11469691","18",33676416,"","chr18","","L1MB3","LINE","L1"
"cg06709294","18",33757302,"ELP2","chr18","3'UTR","L1MB2","LINE","L1"
"cg05686354","18",33757956,"","chr18","","L1ME2z","LINE","L1"
"cg21948389","18",34032916,"FHOD3","chr18","Body","L1MB1","LINE","L1"
"cg17633994","18",34148596,"FHOD3","chr18","Body","L1MD2","LINE","L1"
"cg19943193","18",34165098,"FHOD3","chr18","Body","L1ME4a","LINE","L1"
"ch.18.672159R","18",34194679,"FHOD3","chr18","Body","L1MB7","LINE","L1"
"cg17816479","18",34291892,"FHOD3","chr18","Body","L1MDa","LINE","L1"
"cg23321751","18",34429726,"KIAA1328","chr18","Body","L1ME1","LINE","L1"
"cg24481259","18",34599251,"KIAA1328","chr18","Body","L1PA16","LINE","L1"
"cg20205227","18",35108398,"BRUNOL4","chr18","Body","L1MC4a","LINE","L1"
"cg26294177","18",36583611,"","chr18","","L1MC4a","LINE","L1"
"cg21203218","18",37028809,"LINC00669","chr18","Body","L1MC3","LINE","L1"
"cg03410236","18",37228313,"LINC00669","chr18","Body","L1ME1","LINE","L1"
"cg18993481","18",37333028,"LOC647946","chr18","TSS1500","L1PA11","LINE","L1"
"cg26848157","18",37333000,"LOC647946","chr18","TSS1500","L1PA11","LINE","L1"
"cg11832715","18",39212023,"","chr18","","L1PA2","LINE","L1"
"cg08003051","18",39721205,"","chr18","","L1PA16","LINE","L1"
"ch.18.773216R","18",40020331,"","chr18","","L1PA5","LINE","L1"
"cg03847677","18",41412451,"U6","chr18","TSS1500","L1M2","LINE","L1"
"cg01907875","18",41650428,"RN5S455","chr18","TSS1500","L1ME3C","LINE","L1"
"cg22058917","18",41679498,"","chr18","","L1PA16","LINE","L1"
"cg01051503","18",41921816,"LINC01478","chr18","Body","L1MA3","LINE","L1"
"cg10753457","18",42519451,"SETBP1","chr18","Body","L1ME2z","LINE","L1"
"cg17258226","18",42639472,"SETBP1","chr18","Body","L1MC5","LINE","L1"
"cg01248520","18",43271938,"","chr18","","L1PA13","LINE","L1"
"cg11176705","18",43451870,"EPG5","chr18","Body","L1MA7","LINE","L1"
"cg22841238","18",43536317,"EPG5","chr18","Body","L1MC4a","LINE","L1"
"cg03038791","18",43678954,"ATP5A1","chr18","5'UTR","L1PA10","LINE","L1"
"cg13012325","18",43694029,"HAUS1","chr18","Body","L1M4b","LINE","L1"
"cg05639399","18",43802915,"C18orf25","chr18","Body","L1MC1","LINE","L1"
"cg16553125","18",43877715,"","chr18","","L1MA8","LINE","L1"
"cg17562575","18",44060814,"LOXHD1","chr18","Body","HAL1b","LINE","L1"
"cg16170243","18",44339513,"","chr18","","L1ME3A","LINE","L1"
"cg05533783","18",44481416,"PIAS2","chr18","Body","L1MD1","LINE","L1"
"cg20264620","18",44481667,"PIAS2","chr18","Body","L1MD1","LINE","L1"
"cg25164194","18",44482613,"PIAS2","chr18","Body","L1MD1","LINE","L1"
"cg27270832","18",44523070,"","chr18","","L1MEc","LINE","L1"
"cg20977716","18",44644942,"HDHD2","chr18","Body","L1PA10","LINE","L1"
"cg24219087","18",44810115,"","chr18","","L1ME5","LINE","L1"
"cg00656959","18",45414804,"SMAD2","chr18","Body","L1MEg","LINE","L1"
"cg27630863","18",45428160,"SMAD2","chr18","5'UTR","L1MEg2","LINE","L1"
"cg26620631","18",45444556,"SMAD2","chr18","5'UTR","HAL1","LINE","L1"
"cg05750962","18",45535166,"","chr18","","L1MC1","LINE","L1"
"cg10867817","18",45658722,"ZBTB7C","chr18","5'UTR","L1MB8","LINE","L1"
"cg16272133","18",45724453,"ZBTB7C","chr18","5'UTR","HAL1","LINE","L1"
"cg05261152","18",46003867,"","chr18","","L1MA5","LINE","L1"
"cg22778303","18",46055625,"","chr18","","L1MB3","LINE","L1"
"cg02760247","18",46086207,"CTIF","chr18","5'UTR","L1PB4","LINE","L1"
"cg15543358","18",46163382,"CTIF","chr18","Body","L1ME3F","LINE","L1"
"cg16194122","18",46171978,"CTIF","chr18","Body","L1MDa","LINE","L1"
"cg13309716","18",46271671,"CTIF","chr18","Body","L1MC4","LINE","L1"
"cg05693218","18",46298750,"CTIF","chr18","Body","L1MB3","LINE","L1"
"cg01574642","18",46335404,"CTIF","chr18","Body","L1ME4a","LINE","L1"
"cg18203393","18",46338784,"CTIF","chr18","Body","L1ME4a","LINE","L1"
"cg12983098","18",46349773,"CTIF","chr18","Body","L1MB1","LINE","L1"
"cg14647872","18",46469547,"SMAD7","chr18","TSS1500","L1ME3","LINE","L1"
"cg18396093","18",46682098,"DYM","chr18","Body","L1MB8","LINE","L1"
"cg16862869","18",46800599,"DYM","chr18","Body","L1MB8","LINE","L1"
"cg02281238","18",46895480,"DYM","chr18","Body","HAL1","LINE","L1"
"cg16886882","18",47014260,"C18orf32","chr18","TSS1500","L1M4","LINE","L1"
"cg23756872","18",47014089,"C18orf32","chr18","TSS1500","L1M4","LINE","L1"
"cg24110998","18",47179377,"","chr18","","L1MEd","LINE","L1"
"cg12702760","18",47216848,"","chr18","","L1MC4a","LINE","L1"
"cg00087939","18",47306054,"","chr18","","L1PBa","LINE","L1"
"cg15111296","18",47847332,"","chr18","","L1ME2","LINE","L1"
"cg00807122","18",48037990,"","chr18","","L1ME3B","LINE","L1"
"cg26417440","18",48121671,"MAPK4","chr18","5'UTR","L1ME2","LINE","L1"
"cg09733719","18",48487244,"Y_RNA","chr18","TSS1500","L1MC4a","LINE","L1"
"cg08596972","18",48572756,"SMAD4","chr18","5'UTR","L1MB7","LINE","L1"
"cg27245656","18",48572727,"SMAD4","chr18","5'UTR","L1MB7","LINE","L1"
"cg25054793","18",48655084,"","chr18","","L1MD1","LINE","L1"
"cg05597183","18",48732884,"","chr18","","L1MD","LINE","L1"
"cg12680007","18",48811263,"U1","chr18","TSS1500","L1M5","LINE","L1"
"cg03244650","18",48833456,"","chr18","","L1MA3","LINE","L1"
"cg12742636","18",48917120,"LOC100287225","chr18","TSS1500","L1M5","LINE","L1"
"cg21047750","18",49071940,"LOC100287225","chr18","Body","L1MEg","LINE","L1"
"cg16892022","18",49071992,"LOC100287225","chr18","Body","L1MEg","LINE","L1"
"cg24534888","18",49072095,"LOC100287225","chr18","Body","L1MEg","LINE","L1"
"cg05521606","18",49072644,"LOC100287225","chr18","Body","L1MEg","LINE","L1"
"cg12247870","18",49874860,"DCC","chr18","Body","L1ME3D","LINE","L1"
"cg26691074","18",50463502,"DCC","chr18","Body","L1M4","LINE","L1"
"cg15655431","18",51531266,"","chr18","","L1MA3","LINE","L1"
"cg05012981","18",51569929,"","chr18","","L1MC3","LINE","L1"
"cg26858454","18",51569950,"","chr18","","L1MC3","LINE","L1"
"cg13531313","18",51805949,"POLI","chr18","Body","L1MC4","LINE","L1"
"cg01504429","18",51885214,"C18orf54","chr18","5'UTR","L1MC5","LINE","L1"
"cg16445174","18",52056329,"","chr18","","L1MC3","LINE","L1"
"cg15201115","18",52257402,"C18orf26","chr18","TSS1500","L1MB3","LINE","L1"
"cg26060179","18",52627627,"CCDC68","chr18","TSS1500","L1MC3","LINE","L1"
"cg12432709","18",52627333,"CCDC68","chr18","TSS1500","L1MC3","LINE","L1"
"cg06163274","18",52627619,"CCDC68","chr18","TSS1500","L1MC3","LINE","L1"
"cg13211196","18",52731326,"","chr18","","L1ME3A","LINE","L1"
"cg23711434","18",53419122,"","chr18","","L1MB7","LINE","L1"
"cg13565468","18",53539571,"","chr18","","L1MA1","LINE","L1"
"cg23481955","18",53771644,"LINC01539","chr18","Body","L1MEd","LINE","L1"
"cg25356021","18",53976471,"","chr18","","L1MC5","LINE","L1"
"cg11985745","18",54314844,"TXNL1","chr18","5'UTR","L1MC5","LINE","L1"
"cg04964472","18",54371060,"WDR7","chr18","Body","L1M5","LINE","L1"
"cg13077514","18",54421830,"WDR7","chr18","Body","L1ME4a","LINE","L1"
"cg12489709","18",54434153,"WDR7","chr18","Body","L1MEc","LINE","L1"
"cg24166763","18",54624442,"WDR7","chr18","Body","L1MC4a","LINE","L1"
"cg16112366","18",54789732,"","chr18","","L1MC4","LINE","L1"
"cg10530657","18",54998724,"","chr18","","L1MEb","LINE","L1"
"cg09120932","18",55129294,"ONECUT2","chr18","Body","L1ME3B","LINE","L1"
"cg11913631","18",55133064,"ONECUT2","chr18","Body","L1M6","LINE","L1"
"cg00235058","18",55227546,"FECH","chr18","Body","L1MC4","LINE","L1"
"cg12063709","18",55381961,"ATP8B1","chr18","Body","L1M1","LINE","L1"
"cg17089889","18",55505440,"RSL24D1P11","chr18","TSS1500","L1MD2","LINE","L1"
"cg20469762","18",55549887,"","chr18","","L1MB3","LINE","L1"
"cg20940180","18",55594848,"","chr18","","L1M5","LINE","L1"
"cg16112545","18",55611814,"","chr18","","L1ME4a","LINE","L1"
"cg13792961","18",55725691,"NEDD4L","chr18","Body","L1MB3","LINE","L1"
"cg06233996","18",55771478,"NEDD4L","chr18","Body","L1MB5","LINE","L1"
"cg09223871","18",55869140,"NEDD4L","chr18","Body","L1MC4a","LINE","L1"
"cg02744573","18",55878887,"NEDD4L","chr18","Body","L1MC4a","LINE","L1"
"cg05001310","18",56232416,"ALPK2","chr18","Body","L1M5","LINE","L1"
"cg22042316","18",56239748,"ALPK2","chr18","Body","L1MD2","LINE","L1"
"cg08878865","18",56287152,"ALPK2","chr18","5'UTR","L1ME1","LINE","L1"
"cg15294119","18",56303440,"","chr18","","L1ME1","LINE","L1"
"cg09837647","18",56573356,"ZNF532","chr18","5'UTR","L1MC3","LINE","L1"
"cg25167337","18",56594565,"ZNF532","chr18","Body","L1MD1","LINE","L1"
"cg18591264","18",56594483,"ZNF532","chr18","Body","L1MD1","LINE","L1"
"cg21795390","18",56594753,"ZNF532","chr18","Body","L1MD1","LINE","L1"
"cg05555243","18",56612529,"ZNF532","chr18","Body","L1MC4","LINE","L1"
"cg10861966","18",56641567,"ZNF532","chr18","Body","L1MC4a","LINE","L1"
"cg17097670","18",56641693,"ZNF532","chr18","Body","L1MC4a","LINE","L1"
"cg20519415","18",56831836,"","chr18","","L1MC","LINE","L1"
"cg03321171","18",56949122,"","chr18","","L1MB3","LINE","L1"
"cg22378063","18",56954746,"","chr18","","L1MB3","LINE","L1"
"cg05938378","18",57006920,"LMAN1","chr18","Body","L1PB4","LINE","L1"
"cg02558622","18",57049946,"","chr18","","L1MC5","LINE","L1"
"cg26685743","18",57108056,"CCBE1","chr18","Body","L1MCc","LINE","L1"
"cg12130724","18",57148767,"CCBE1","chr18","Body","L1MEf","LINE","L1"
"cg25958965","18",57254898,"CCBE1","chr18","Body","L1M5","LINE","L1"
"cg00561281","18",57447871,"","chr18","","L1MC4","LINE","L1"
"cg27308362","18",57482420,"","chr18","","HAL1","LINE","L1"
"cg17757431","18",57504222,"","chr18","","L1ME4a","LINE","L1"
"cg12046591","18",57507539,"","chr18","","L1ME5","LINE","L1"
"cg22693836","18",57530890,"","chr18","","L1MC1","LINE","L1"
"cg10154677","18",57543756,"","chr18","","L1MA5A","LINE","L1"
"cg19650953","18",57627749,"","chr18","","L1MB7","LINE","L1"
"cg19446499","18",57671509,"","chr18","","L1PA8A","LINE","L1"
"cg17545546","18",57743168,"","chr18","","L1MA4","LINE","L1"
"cg02460303","18",58114141,"","chr18","","L1PA11","LINE","L1"
"cg01144779","18",58216431,"","chr18","","L1MA8","LINE","L1"
"cg27177112","18",58221283,"AC010928.1","chr18","TSS1500","L1MEf","LINE","L1"
"cg17398874","18",58342718,"","chr18","","L1MC4a","LINE","L1"
"cg25969765","18",58350853,"","chr18","","L1ME1","LINE","L1"
"cg14691808","18",58783770,"","chr18","","L1MC4","LINE","L1"
"cg24171179","18",58875804,"","chr18","","L1ME1","LINE","L1"
"cg06703961","18",59057845,"U6","chr18","TSS1500","L1M5","LINE","L1"
"cg24077869","18",59233901,"","chr18","","L1ME1","LINE","L1"
"cg23356360","18",59369613,"","chr18","","L1MC4","LINE","L1"
"cg12257588","18",59616632,"","chr18","","L1ME3","LINE","L1"
"cg07022956","18",59642799,"","chr18","","L1MEg","LINE","L1"
"cg17669549","18",59845208,"PIGN","chr18","5'UTR","L1M4","LINE","L1"
"cg20854570","18",59858779,"KIAA1468","chr18","Body","L1PA10","LINE","L1"
"cg02333305","18",59876011,"KIAA1468","chr18","Body","L1PREC2","LINE","L1"
"cg16157996","18",60063979,"","chr18","","L1ME1","LINE","L1"
"cg13773729","18",60122311,"","chr18","","L1ME3C","LINE","L1"
"cg05987919","18",60122449,"","chr18","","L1ME3C","LINE","L1"
"cg07429775","18",60260226,"","chr18","","L1ME1","LINE","L1"
"cg05955164","18",60285340,"","chr18","","L1MB3","LINE","L1"
"cg24850565","18",60327260,"","chr18","","HAL1","LINE","L1"
"cg06823437","18",60471110,"PHLPP1","chr18","Body","L1ME3","LINE","L1"
"cg12378142","18",60490975,"PHLPP1","chr18","Body","L1ME2z","LINE","L1"
"cg13862550","18",60490990,"PHLPP1","chr18","Body","L1ME2z","LINE","L1"
"cg08695267","18",60511841,"PHLPP1","chr18","Body","L1MC5","LINE","L1"
"cg20207373","18",60594344,"PHLPP1","chr18","Body","L1MC4","LINE","L1"
"cg13370572","18",60595780,"PHLPP1","chr18","Body","L1MB7","LINE","L1"
"cg14024229","18",60601904,"PHLPP1","chr18","Body","L1PA17","LINE","L1"
"cg24460943","18",60745765,"","chr18","","L1MB8","LINE","L1"
"cg24058979","18",60891962,"BCL2","chr18","Body","HAL1","LINE","L1"
"cg19893409","18",61009665,"KDSR","chr18","Body","HAL1","LINE","L1"
"cg02810010","18",61035219,"KDSR","chr18","TSS1500","L1MB8","LINE","L1"
"cg14602960","18",61046815,"","chr18","","L1M7","LINE","L1"
"cg27580567","18",61108394,"","chr18","","HAL1","LINE","L1"
"cg25448832","18",61271636,"SERPINB13","chr18","3'UTR","L1MA9","LINE","L1"
"cg20618663","18",61299807,"","chr18","","L1MA8","LINE","L1"
"cg23089334","18",61330640,"SERPINB3","chr18","TSS1500","L1MB7","LINE","L1"
"cg03886989","18",61330596,"SERPINB3","chr18","TSS1500","L1MB7","LINE","L1"
"cg13658163","18",61398731,"","chr18","","L1MA2","LINE","L1"
"cg07806533","18",61443581,"SERPINB7","chr18","5'UTR","L1ME3B","LINE","L1"
"cg04776502","18",61510430,"","chr18","","L1MC4","LINE","L1"
"cg02692522","18",61525844,"","chr18","","L1MA3","LINE","L1"
"cg27414370","18",61578604,"SERPINB10","chr18","5'UTR","L1PA16","LINE","L1"
"cg06156844","18",61599595,"SERPINB10","chr18","Body","L1MC2","LINE","L1"
"cg16258076","18",61615564,"HMSD","chr18","TSS1500","L1M1","LINE","L1"
"cg19387053","18",61615464,"HMSD","chr18","TSS1500","L1M1","LINE","L1"
"cg14463467","18",61616159,"HMSD","chr18","TSS1500","L1M1","LINE","L1"
"cg06069685","18",61751615,"C18orf20","chr18","Body","L1PA12","LINE","L1"
"cg21007267","18",62041084,"LOC284294","chr18","Body","L1MC5","LINE","L1"
"cg13915462","18",62701992,"","chr18","","L1MCc","LINE","L1"
"cg11602429","18",63178533,"","chr18","","L1M4c","LINE","L1"
"cg06553545","18",63373647,"","chr18","","L1M2","LINE","L1"
"cg17196860","18",63437088,"CDH7","chr18","Body","L1MC4a","LINE","L1"
"cg07640752","18",63676650,"","chr18","","L1MC1","LINE","L1"
