"chr","Start","End"
"chr5","140581626","140589743"
"chr5","140590658","140595007"
"chr5","140595881","140604452"
"chr5","140605305","140615390"
"chr5","140616354","140620863"
"chr5","140621699","140626443"
"chr5","140627374","140683194"
"chr5","140683774","140699897"
"chr5","140700496","140711796"
"chr5","140712543","140719128"
"chr5","140719344","140720137"
"chr5","140720830","140723547"
"chr5","140723901","140725050"
"chr5","140725892","140731238"
"chr5","140731980","140734719"
"chr5","140735029","140736820"
"chr5","140737059","140741173"
"chr5","140741739","140743960"
"chr5","140744643","140745530"
"chr5","140745894","140750049"
"chr5","140750265","140751297"
"chr5","140751884","140753653"
"chr5","140753953","140755253"
"chr5","140755942","140762400"
"chr5","140762769","140764300"
"chr5","140764681","140767195"
"chr5","140767696","140768938"
"chr5","140769484","140772384"
"chr5","140772683","140773854"
"chr5","140774442","140777441"
"chr5","140777939","140779012"
"chr5","140779660","140787446"
"chr5","140788045","140789093"
"chr5","140789763","140793802"
"chr5","143363211","143549938"
"chr5","143550334","143584742"
"chr5","143585065","143978228"
"chr5","143978485","145214648"
"chr5","145215140","145316144"
"chr5","145316355","145439091"
"chr5","145713914","145718288"
"chr5","145720096","145722466"
"chr5","145722926","145724293"
"chr5","145724552","145725285"
"chr5","145725853","145758568"
"chr5","145758883","145815819"
"chr5","146349099","146614282"
"chr5","146614561","146832559"
"chr5","146833939","146888749"
"chr5","146889841","147239841"
"chr5","147564837","147763282"
"chr5","147763667","147769807"
"chr5","147836280","148033471"
"chr5","148034081","148174961"
"chr5","151269808","151304225"
"chr5","151304825","152882066"
"chr5","153130456","153327364"
"chr5","154410721","155107503"
"chr5","155108935","155138727"
"chr5","155190443","156179495"
"chr5","157430833","158478377"
"chr5","158478631","158523905"
"chr5","158524599","158526132"
"chr5","158526432","158527373"
"chr5","158527984","158531374"
"chr5","158531649","158532293"
"chr5","158532503","158533556"
"chr5","158534001","158636217"
"chr5","158636950","158690012"
"chr5","158690542","158758473"
"chr5","158758840","159189757"
"chr5","159891949","160974691"
"chr5","160975385","162832380"
"chr5","163447939","165173873"
"chr5","165534446","165737370"
"chr5","165867821","166405483"
"chr5","166405918","167122906"
"chr5","167247681","167285538"
"chr5","167285868","167650557"
"chr5","168600406","168727428"
"chr5","168728276","169010592"
"chr5","169011176","169064269"
"chr5","169064703","169323774"
"chr5","169754403","169931064"
"chr5","169931472","170164194"
"chr5","173400162","173415923"
"chr5","173416587","173730700"
"chr5","174413436","174870752"
"chr5","174872346","174887484"
"chr5","175057738","175085003"
"chr5","175085757","175200314"
"chr5","175200556","175223608"
"chr5","175224680","175298514"
"chr5","175300067","175394925"
"chr5","175395384","175487566"
"chr5","175488431","175621332"
"chr5","175621828","175625965"
"chr5","175626486","175647976"
"chr5","176037558","176046142"
"chr5","176047642","176056519"
"chr5","176057495","176074137"
"chr5","176074624","176107067"
"chr5","176107522","176170243"
"chr5","176170797","176236760"
"chr5","176238082","176244558"
"chr5","176245285","176296540"
"chr5","176296934","176304817"
"chr5","177135512","177209736"
"chr5","177210524","177302422"
"chr5","177302880","177358121"
"chr5","180317395","180397287"
"chr5","180397564","180479584"
"chr5","180480960","180486153"
"chr5","180486893","180524611"
"chr5","180525277","180527367"
"chr5","180528783","180530934"
"chr5","180531219","180541650"
"chr5","180541899","180542152"
"chr5","180542403","180596862"
"chr5","180597125","180610052"
"chr5","180610264","180616156"
"chr5","180619115","180622177"
"chr5","180622659","180630980"
"chr5","180632570","180644238"
"chr5","180644684","180646687"
"chr5","180647050","180649486"
"chr5","180649769","180650098"
"chr5","180650680","180650916"
"chr5","180651122","180651382"
"chr5","180754845","180863704"
"chr5","180864719","180875826"
"chr5","180878603","180905260"
"chr6","60001","277571"
"chr6","362603","391187"
"chr6","393791","423271"
"chr6","826324","887604"
"chr6","887909","1070537"
"chr6","1131448","1311067"
"chr6","1314221","1316899"
"chr6","1317192","1317558"
"chr6","1317963","1378444"
"chr6","1379319","1379692"
"chr6","1380015","1381742"
"chr6","1385212","1389138"
"chr6","1391394","1393048"
"chr6","1394171","1400333"
"chr6","5783113","5851609"
"chr6","5851842","5994908"
"chr6","5995204","5996184"
"chr6","5996487","5997026"
"chr6","5997415","5999148"
"chr6","5999788","6002470"
"chr6","6005126","6006688"
"chr6","6007044","6007386"
"chr6","6007798","6008856"
"chr6","6009300","6058354"
"chr6","6058665","6546369"
"chr6","6547231","6555001"
"chr6","9164560","9254607"
"chr6","9141296","9145000"
"chr6","9145001","9150000"
"chr6","9155001","9160000"
"chr6","9160001","9164126"
"chr6","10399317","10404361"
"chr6","10405181","10410108"
"chr6","10410691","10411393"
"chr6","10413858","10414215"
"chr6","10414499","10415017"
"chr6","10415319","10417383"
"chr6","10417843","10419398"
"chr6","10420324","10421413"
"chr6","10421728","10422320"
"chr6","10422649","10426199"
"chr6","10426639","10432651"
"chr6","12661250","12749876"
"chr6","12750500","12768624"
"chr6","16969667","17102308"
"chr6","17102540","17142021"
"chr6","18531769","19421192"
"chr6","19908518","20088747"
"chr6","22496158","22569583"
"chr6","22570706","24126308"
"chr6","24126513","24150757"
"chr6","26658903","26659535"
"chr6","26660166","26689802"
"chr6","26690093","26798628"
"chr6","27858565","27860652"
"chr6","27860919","27861316"
"chr6","27861596","28050097"
"chr6","28782303","28806690"
"chr6","28806933","28808969"
"chr6","28984687","29127480"
"chr6","29127991","29133463"
"chr6","29133974","29521109"
"chr6","29521834","29595297"
"chr6","29595796","29600191"
"chr6","29600662","29617764"
"chr6","29617975","29691105"
"chr6","29692094","29716467"
"chr6","29717159","29720380"
"chr6","29721102","29759945"
"chr6","29760911","29768024"
"chr6","29768333","29795552"
"chr6","29796595","29818084"
"chr6","29818342","29831848"
"chr6","29832087","29855294"
"chr6","29856566","29894139"
"chr6","29895118","29910201"
"chr6","29911368","29924200"
"chr6","29924534","29944401"
"chr6","29945170","29974219"
"chr6","29975370","30028935"
"chr6","30029196","30038880"
"chr6","30039478","30042917"
"chr6","30043501","30068491"
"chr6","30068795","30069749"
"chr6","30070161","30071224"
"chr6","30071429","30095172"
"chr6","30095611","30139717"
"chr6","30140264","30148567"
"chr6","30392022","30418843"
"chr6","30419631","30431561"
"chr6","30432326","30434028"
"chr6","30434423","30454972"
"chr6","30902447","30923207"
"chr6","30923786","31110699"
"chr6","31142022","31148368"
"chr6","31148578","31165411"
"chr6","31165924","31238851"
"chr6","31240121","31276240"
"chr6","31276527","31323945"
"chr6","31325212","31367475"
"chr6","31367917","31370914"
"chr6","31371918","31461685"
"chr6","31462154","31465459"
"chr6","31466189","31492970"
"chr6","32142678","32163291"
"chr6","32164384","32489741"
"chr6","32490129","32551850"
"chr6","32552332","32632157"
"chr6","32633028","32729341"
"chr6","32729878","32806283"
"chr6","32806670","32811493"
"chr6","32811840","32820848"
"chr6","32822371","32847497"
"chr6","32847847","32862155"
"chr6","32862786","32935895"
"chr6","32936793","32939274"
"chr6","32940955","32975683"
"chr6","32975927","33048415"
"chr6","33048815","33084739"
"chr6","33084996","33129290"
"chr6","33129719","33159990"
"chr6","33160264","33160944"
"chr6","33161338","33167884"
"chr6","33168716","33172288"
"chr6","33172824","33175560"
"chr6","33176388","33181009"
"chr6","33181257","33216102"
"chr6","33217464","33217850"
"chr6","33892023","33942789"
"chr6","34113945","34122474"
"chr6","34122950","34123088"
"chr6","38916146","39016306"
"chr6","39016999","39063772"
"chr6","40392023","40554594"
"chr6","40555929","40567265"
"chr6","40567581","40974816"
"chr6","41159496","41339235"
"chr6","41340028","41340666"
"chr6","41342544","41374526"
"chr6","41375188","41376589"
"chr6","41377168","41395228"
"chr6","41396254","41397719"
"chr6","44233448","44238130"
"chr6","44238690","44243084"
"chr6","44244482","44253896"
"chr6","44254151","44264969"
"chr6","44265712","44266207"
"chr6","46392042","46458877"
"chr6","46459258","46551411"
"chr6","48593936","49392999"
"chr6","49642042","50682333"
"chr6","50683215","50692148"
"chr6","50692376","50787285"
"chr6","50788092","50791109"
"chr6","50791574","50810641"
"chr6","50810995","50813313"
"chr6","51421423","51881293"
"chr6","53975877","54533677"
"chr6","54950659","55039169"
"chr6","55039393","55347742"
"chr6","57292370","58087659"
"chr6","58137660","58180153"
"chr6","58180444","58242066"
"chr6","58287829","58780166"
"chr6","61880167","62128589"
"chr6","62178590","62995854"
"chr6","62996229","63937251"
"chr6","64841121","66011252"
"chr6","66011482","66497674"
"chr6","66498034","66804629"
"chr6","66804832","69345215"
"chr6","69345484","70376129"
"chr6","70693280","70992039"
"chr6","70992913","71122891"
"chr6","71123821","71127008"
"chr6","71604174","71665359"
"chr6","71667133","71734306"
"chr6","72406081","72596035"
"chr6","72596405","72892036"
"chr6","72892878","73330941"
"chr6","73333110","73867583"
"chr6","73867935","73914812"
"chr6","74512721","75794879"
"chr2","4691694","4691719"
"chr6","75795089","75911578"
"chr6","75912134","75914704"
"chr6","75916388","75943280"
"chr6","76703176","78172230"
"chr6","78174089","78359856"
"chr6","78360345","79557614"
"chr6","81236725","81923920"
"chr6","83075320","83575253"
"chr6","84221341","84417596"
"chr6","84419379","84562819"
"chr6","84563759","84569262"
"chr6","84569620","84570541"
"chr6","84937729","85472701"
"chr6","85474133","85482568"
"chr6","85484719","86035738"
"chr6","86389159","87647252"
"chr6","87647708","87767406"
"chr6","88693282","88757291"
"chr6","88757880","88875396"
"chr6","88877450","89316991"
"chr6","91293145","91296357"
"chr6","91297082","91320889"
"chr6","91321220","94126271"
"chr6","94129678","95680543"
"chr6","95830544","96025240"
"chr6","96026043","96463868"
"chr6","96464137","96969510"
"chr6","96970101","97284829"
"chr6","97285783","97345265"
"chr6","97345974","97372180"
"chr6","97372662","97519473"
"chr6","97728928","97730695"
"chr6","97731200","99272393"
"chr6","99273015","99275762"
"chr6","99276039","99279316"
"chr6","99283843","99290278"
"chr6","99290772","99291326"
"chr6","99291738","99292748"
"chr6","99293326","99295740"
"chr6","99296455","99312002"
"chr6","99393280","99395301"
"chr6","99395856","99726471"
"chr6","100037148","100037322"
"chr6","100037545","100038654"
"chr6","100039478","100051017"
"chr6","100051973","100054685"
"chr6","100054989","100055640"
"chr6","100055867","100060978"
"chr6","100062658","100066404"
"chr6","100067278","100441405"
"chr6","100442153","100583879"
"chr6","100584155","100676822"
"chr6","100677099","100895006"
"chr6","100895247","100895772"
"chr6","100896063","100897079"
"chr6","100897622","100903490"
"chr6","100903714","100905443"
"chr6","100905698","100905951"
"chr6","100906687","100909209"
"chr6","100909445","100912070"
"chr6","100913338","100914945"
"chr6","100915246","100915601"
"chr6","100915884","100917204"
"chr6","100917524","100953157"
"chr6","101416932","101841424"
"chr6","101841906","101846765"
"chr6","101847136","101849805"
"chr6","101850975","103077487"
"chr6","103369637","104885526"
"chr6","114919047","116248228"
"chr6","117393308","117584583"
"chr6","117584817","117586481"
"chr6","117587157","117591532"
"chr6","117592280","117643307"
"chr6","118143308","118228041"
"chr6","118229812","118241346"
"chr6","118241570","118778984"
"chr6","120455829","121213839"
"chr6","123208302","123317163"
"chr6","123317754","124124176"
"chr6","124125310","124807083"
"chr6","125684866","126068721"
"chr6","126071321","126080333"
"chr6","126080832","126091685"
"chr6","126554242","126661134"
"chr6","126661388","126964602"
"chr6","126964989","127439264"
"chr6","127441073","127441552"
"chr6","127441761","127587832"
"chr6","127588603","127589821"
"chr6","127836256","127836729"
"chr6","127837707","128088266"
"chr6","130687737","131034774"
"chr6","133273344","133562085"
"chr6","133563587","133563700"
"chr6","133563906","133985120"
"chr6","133985461","134159125"
"chr6","134159350","134210638"
"chr6","134211219","134212689"
"chr6","134213099","134213958"
"chr6","134214352","134216918"
"chr6","134217281","134247135"
"chr6","146284282","146284794"
"chr6","146285702","146350521"
"chr6","146350781","146755474"
"chr6","146755902","146864480"
"chr6","146865427","146920033"
"chr6","146920246","147088664"
"chr6","148086818","148416466"
"chr6","150228376","150243901"
"chr6","150244211","150246751"
"chr6","150247258","150259570"
"chr6","150260272","150262702"
"chr6","150263678","150275450"
"chr6","150276204","150284681"
"chr6","150286516","150311255"
"chr6","150312370","150326010"
"chr6","150326803","150335524"
"chr6","150336279","150358871"
"chr6","150359395","150378837"
"chr6","150379049","150389942"
"chr6","150390559","150406328"
"chr6","152082220","152128821"
"chr6","152129772","152208307"
"chr6","152766019","152957809"
"chr6","152958473","153136064"
"chr6","153482601","154360585"
"chr6","154361009","154395133"
"chr6","155635883","156718070"
"chr6","156718548","156911511"
"chr6","159589178","159589635"
"chr6","159591320","159653232"
"chr6","159655398","159736689"
"chr6","159736974","160043638"
"chr6","160580234","160679376"
"chr6","160679702","160768413"
"chr6","160770309","160783665"
"chr6","160784136","161100091"
"chr6","161100457","161188083"
"chr6","161188640","161189304"
"chr6","161912962","162066916"
"chr6","162067690","162201282"
"chr6","162414782","162807677"
"chr6","163833190","163842806"
"chr6","164830011","165016164"
"chr6","165536311","165703522"
"chr6","166268462","166353936"
"chr6","166354234","166401525"
"chr6","166402660","166421890"
"chr6","166422242","166571844"
"chr6","166572047","166579972"
"chr6","166583424","166666836"
"chr6","166667542","166711161"
"chr6","166711606","166720238"
"chr6","166722276","166728096"
"chr6","166826440","166868757"
"chr6","166869231","167032329"
"chr6","167032583","167039961"
"chr6","167041680","167127655"
"chr6","167580158","167587353"
"chr6","167587560","167633930"
"chr6","167634141","167764521"
"chr6","167765125","167834864"
"chr6","167836617","167838019"
"chr6","169758076","169838257"
"chr6","170919915","170921392"
"chr6","170921776","171021488"
"chr6","171022571","171033350"
"chr6","171033943","171055000"
"chr1","471302","471368"
"chr3","197949160","197950942"
"chr11","126497","126524"
"chr19","198736","198981"
"chr5","180742764","180742816"
"chr16","90183894","90183947"
"chr9","141121987","141122019"
"chr7","31443","82323"
"chr7","82593","117560"
"chr7","117867","120518"
"chr7","120759","149493"
"chr7","150039","159772"
"chr7","160040","178516"
"chr7","179128","186351"
"chr7","186674","191874"
"chr7","193800","195473"
"chr7","195989","206450"
"chr7","207366","207534"
"chr7","207791","207989"
"chr7","942941","943564"
"chr7","943893","947362"
"chr7","947662","948293"
"chr7","949169","959723"
"chr7","959960","960047"
"chr7","960352","965986"
"chr7","966267","973188"
"chr7","973889","976646"
"chr7","976895","976995"
"chr7","977273","985612"
"chr7","985914","993400"
"chr7","994575","1005575"
"chr7","1251142","1263495"
"chr7","1264365","1265110"
"chr7","1265380","1269164"
"chr7","1282865","1283838"
"chr7","1284041","1286021"
"chr7","1287659","1315049"
"chr7","1315948","1328524"
"chr7","1329030","1329380"
"chr7","1329674","1337104"
"chr7","1337389","1351463"
"chr7","1351905","1362810"
"chr7","1363644","1370385"
"chr7","1370864","1408515"
"chr7","1408879","1423823"
"chr7","1424054","1443486"
"chr7","1443789","1447611"
"chr7","1447843","1451119"
"chr7","1451403","1452416"
"chr7","1452795","1460671"
"chr7","1460990","1473870"
"chr7","1474219","1483639"
"chr7","1484060","1487292"
"chr7","1610038","1641703"
"chr7","1641924","1643622"
"chr7","1643849","1659039"
"chr7","1659766","1660361"
"chr7","1660782","1686715"
"chr7","1687009","1703860"
"chr7","1710518","1753445"
"chr7","1753707","1784026"
"chr7","1786935","1809035"
"chr7","1809361","1843707"
"chr7","2533475","2558370"
"chr7","2559968","2563609"
"chr7","2564057","2565871"
"chr7","2566115","2571236"
"chr7","2571512","2571979"
"chr7","3090007","3209756"
"chr7","4418170","4640318"
"chr7","4849205","4855989"
"chr7","4856213","4856857"
"chr7","4857167","4874103"
"chr7","4875096","4876023"
"chr7","4876230","4901335"
"chr7","4901754","4922706"
"chr7","4923577","4998404"
"chr7","4998951","5011664"
"chr7","5112089","5122885"
"chr7","5123165","5160772"
"chr7","5161265","5176609"
"chr7","8402957","8473138"
"chr7","8475200","8481973"
"chr7","8482763","8483131"
"chr7","8483712","9765660"
"chr7","9766216","10819304"
"chr7","10819711","10878760"
"chr7","13329633","13715862"
"chr7","14185834","16109733"
"chr7","18619196","19145871"
"chr7","19146257","19146922"
"chr7","19147309","19151965"
"chr7","19152348","19156049"
"chr7","19158043","19184220"
"chr7","19184687","19184817"
"chr7","19185034","19748396"
"chr7","19748862","19812568"
"chr7","19813006","20160645"
"chr7","21125181","21385201"
"chr7","21799159","21934096"
"chr7","25283476","25791684"
"chr7","27134304","27135341"
"chr7","27136737","27143180"
"chr7","27143480","27146068"
"chr7","27146601","27147588"
"chr7","27148390","27150029"
"chr7","27150419","27153186"
"chr7","27153648","27154998"
"chr7","27155427","27162086"
"chr7","27162427","27163818"
"chr7","27164099","27169571"
"chr7","27170639","27179061"
"chr7","27179512","27182612"
"chr7","27185563","27186926"
"chr7","27187693","27190273"
"chr7","27191116","27194582"
"chr7","27194828","27195600"
"chr7","27196568","27198181"
"chr7","27198515","27199660"
"chr7","27200961","27203914"
"chr7","27206463","27208870"
"chr7","27209617","27212415"
"chr7","27214397","27219308"
"chr7","27219751","27224266"
"chr7","27224597","27225049"
"chr7","27225630","27227519"
"chr7","27229044","27231804"
"chr7","27233098","27238689"
"chr7","27240312","27244529"
"chr7","27245298","27252680"
"chr7","31175654","31232676"
"chr7","31232901","31375844"
"chr7","31376543","32110062"
"chr7","32110911","32337982"
"chr7","32338726","32467433"
"chr7","32467949","32529752"
"chr7","34497177","34708911"
"chr7","36533476","36894291"
"chr7","38501432","38670438"
"chr7","38671009","38757646"
"chr7","45197808","45613385"
"chr7","45615505","45630689"
"chr7","46397829","46839463"
"chr7","48279455","48494360"
"chr7","48494754","48887508"
"chr7","48887819","48963966"
"chr7","48964349","49813007"
"chr7","49815753","50132571"
"chr7","50132922","50198770"
"chr7","50198987","50342894"
"chr7","50343457","50343756"
"chr7","50344520","50367581"
"chr7","50410632","50426147"
"chr7","50965186","51032506"
"chr7","51532507","52214347"
"chr7","52430249","52972171"
"chr7","53255205","53286850"
"chr7","53287193","53447941"
"chr7","53710161","54609733"
"chr7","54610141","54612323"
"chr7","54612559","54614051"
"chr7","54614798","54731778"
"chr7","54732480","54765425"
"chr7","54765638","54809334"
"chr7","56515865","56551487"
"chr7","56551714","56849055"
"chr7","56942370","56949863"
"chr7","56950323","56987924"
"chr7","57001477","57016300"
"chr7","57016863","57071950"
"chr7","57072387","57076638"
"chr7","57076906","57084194"
"chr7","57084406","57087666"
"chr7","57088018","57247587"
"chr7","57247928","57270846"
"chr7","57271465","57324376"
"chr7","57324876","57472315"
"chr7","57472798","57484167"
"chr7","57485071","57689139"
"chr7","57689654","57784671"
"chr7","61054332","61310513"
"chr7","61727021","61820457"
"chr7","61822023","61917157"
"chr7","61967158","62514570"
"chr7","62514984","62528465"
"chr7","62528972","62574595"
"chr7","62575258","62809608"
"chr7","62809813","62810042"
"chr7","62810402","62814100"
"chr7","62814403","62854466"
"chr7","62854769","62858467"
"chr7","62858827","63016935"
"chr7","63017287","63020547"
"chr7","63020759","63028070"
"chr7","63028338","63032594"
"chr7","63033031","63033192"
"chr7","63033484","63041127"
"chr7","63041369","63088055"
"chr7","63088739","63154688"
"chr7","63155148","63204174"
"chr7","63361494","63386607"
"chr7","63386886","63391461"
"chr7","63392175","63498111"
"chr7","63498315","63505976"
"chr7","63506299","63560418"
"chr7","63561065","63642038"
"chr7","63643803","63652629"
"chr7","63652963","63767749"
"chr7","63767992","63924209"
"chr7","64868608","64973419"
"chr7","64974995","65019215"
"chr7","65020193","65037623"
"chr7","65037865","65112259"
"chr7","65113235","65154511"
"chr7","66862566","68761764"
"chr15","46067997","46068315"
"chr7","67785203","67785228"
"chr7","67785173","67785200"
"chr7","67785173","67785200"
"chr7","67785173","67785200"
"chr7","67785173","67785200"
"chr7","67785173","67785200"
"chr7","67785173","67785202"
"chr7","70362065","70596227"
"chr7","70598383","71800756"
"chr7","71802769","71977994"
"chr7","72440647","72475971"
"chr7","72476919","72568755"
"chr7","72569129","72643473"
"chr7","74573771","74653341"
"chr7","74653715","74715724"
"chr7","74765725","74867530"
"chr7","74867902","74987975"
"chr7","74988922","75024249"
"chr7","75025213","75039433"
"chr7","75040104","75042085"
"chr7","75831543","75864300"
"chr7","75864570","75889085"
"chr7","80912065","81240380"
"chr7","81240709","82072020"
"chr7","82073521","82791673"
"chr7","82792413","83073923"
"chr7","84505956","84569237"
"chr7","84569568","84814838"
"chr7","84816243","86415619"
"chr7","86416113","86688831"
"chr7","86689239","86781623"
"chr7","86782195","86789102"
"chr7","88048153","88388487"
"chr7","88389284","89747891"
"chr7","89749037","89783566"
"chr7","89784082","89840812"
"chr7","89841492","89874320"
"chr7","89874856","89950257"
"chr7","89950779","89975784"
"chr7","89976028","89977383"
"chr7","90123593","90162064"
"chr7","90226365","90622921"
"chr7","92674340","92865548"
"chr7","92992528","93204084"
"chr7","93204382","93475259"
"chr7","95402433","95708491"
"chr7","96912065","97361131"
"chr7","97363019","97501182"
"chr7","97501920","97557229"
"chr7","97557885","97558363"
"chr7","98100290","98245804"
"chr7","98247760","98439946"
"chr7","99595506","99596063"
"chr7","100609794","100713280"
"chr7","100809065","100815483"
"chr7","100816996","100817758"
"chr7","100817976","100823306"
"chr7","100823702","100824743"
"chr7","102119606","102134157"
"chr7","102134406","102134870"
"chr7","102135576","102152308"
"chr7","102152667","102157822"
"chr7","102158511","102201121"
"chr7","102286211","102286236"
"chr7","44036097","44036185"
"chr7","101995985","101996012"
"chr7","102201380","102212866"
"chr7","102115465","102115507"
"chr7","102125146","102125187"
"chr7","102233575","102234039"
"chr7","102234745","102251469"
"chr7","102251828","102256801"
"chr7","102153091","102153247"
"chr7","102257490","102311946"
"chr7","102172728","102172761"
"chr7","102312333","102329236"
"chr7","102329485","102329949"
"chr7","102330655","102389479"
"chr7","102390093","102390268"
"chr7","103059362","103085709"
"chr7","103086133","103086343"
"chr7","103086841","103629524"
"chr7","103630653","103764446"
"chr7","103847313","103968782"
"chr7","103969960","104514325"
"chr7","108288974","110055139"
"chr7","112580218","113724923"
"chr7","113727796","113752971"
"chr7","117584382","117823983"
"chr7","117824486","117854127"
"chr7","117854722","119912839"
"chr7","119913884","119915061"
"chr7","119915486","120395827"
"chr7","121888677","121940005"
"chr7","121940649","121943866"
"chr7","121944539","121945344"
"chr7","121946236","121950248"
"chr7","121950928","121956542"
"chr7","121957342","121962764"
"chr7","122559415","123172731"
"chr7","123173232","123174471"
"chr7","123174683","123197659"
"chr7","123954133","124195274"
"chr7","124569153","124569881"
"chr7","124570200","126891299"
"chr7","126894206","126987642"
"chr7","126988234","127031853"
"chr7","127033085","127149987"
"chr7","127739674","127744193"
"chr7","127744555","127747959"
"chr7","127748248","127775628"
"chr7","127776443","127806676"
"chr7","127808850","127841327"
"chr7","127841841","127850523"
"chr7","131349461","131630173"
"chr7","131630497","132260473"
"chr7","132262528","132443397"
"chr7","135785753","136553853"
"chr7","136556195","136610003"
"chr7","137009059","137236788"
"chr7","140714944","140772357"
"chr7","140774561","141245766"
"chr7","142012359","142012443"
"chr7","142013475","142013521"
"chr7","142455001","142455065"
"chr7","142455621","142455680"
"chr7","142475440","142475952"
"chr7","142476242","142476293"
"chr7","142476566","142476619"
"chr7","142478614","142478670"
"chr7","142479856","142479914"
"chr7","142480003","142480066"
"chr7","142480254","142480330"
"chr7","142480665","142480741"
"chr7","142498739","142499189"
"chr7","142495249","142539878"
"chr7","143289879","143317292"
"chr7","143318005","143533840"
"chr7","143534553","143572081"
"chr7","143869068","143892573"
"chr7","143893110","143991153"
"chr7","143991690","144052114"
"chr7","144052651","144066601"
"chr7","144627476","145813029"
"chr7","145814085","147921624"
"chr7","149619068","149744401"
"chr7","149746470","149895606"
"chr7","150145563","150417413"
"chr7","150418019","150496808"
"chr7","150498207","150554418"
"chr7","150554742","150644454"
"chr7","150644768","150647990"
"chr7","150648919","150649528"
"chr7","150649960","150652806"
"chr7","150653081","150655107"
"chr7","150655644","150671805"
"chr7","150672371","150674736"
"chr7","150675027","150675205"
"chr7","150675867","150676177"
"chr7","150676586","150693934"
"chr7","152619068","152621915"
"chr7","152622150","152622342"
"chr7","152623306","153445163"
"chr7","153446787","153583316"
"chr7","153585667","153748406"
"chr7","153750445","154001963"
"chr7","154002282","154270634"
"chr7","154370635","154542058"
"chr7","154542349","154585681"
"chr7","154586337","154684401"
"chr7","154684631","154684761"
"chr7","154862075","154862679"
"chr7","154863246","154958478"
"chr7","155167855","155170622"
"chr7","155170940","155174127"
"chr7","155175249","155241322"
"chr7","155243758","155244045"
"chr7","155244358","155246389"
"chr7","155251956","155255097"
"chr7","155255312","155258826"
"chr7","155261404","155284017"
"chr7","155284357","155302252"
"chr7","155303159","155325810"
"chr7","155326358","155339980"
"chr7","155599415","155601174"
"chr7","155603236","155604724"
"chr7","155605096","155623657"
"chr7","155623895","155674716"
"chr7","155674942","155856029"
"chr7","155856350","155898139"
"chr7","155898387","155915509"
"chr7","155915714","155947332"
"chr7","155948655","156094016"
"chr7","156265022","156381612"
"chr7","157235243","157260937"
"chr7","157261222","157262950"
"chr7","157263459","157276325"
"chr7","157276557","157293454"
"chr7","157294067","157294302"
"chr7","157294518","157318225"
"chr7","157318502","157320461"
"chr7","157320670","157346612"
"chr7","157347070","157352994"
"chr7","157353233","157361511"
"chr7","157361806","157369119"
"chr7","157369395","157387052"
"chr7","157387323","157405008"
"chr7","157406609","157409845"
"chr7","157410242","157413900"
"chr7","157414147","157440023"
"chr7","157442722","157448239"
"chr7","157448567","157453773"
"chr7","157454209","157455788"
"chr7","157456045","157476885"
"chr7","157486720","157494509"
"chr7","157494740","157503468"
"chr7","157504145","157524156"
"chr7","157526742","157550546"
"chr7","157551026","157560973"
"chr7","157561196","157568162"
"chr7","157568405","157577684"
"chr7","157577943","157586710"
"chr7","157587113","157593886"
"chr7","157594129","157612035"
"chr7","157612317","157618855"
"chr7","157619303","157631318"
"chr7","157631616","157647799"
"chr7","157648008","157659432"
"chr7","157660323","157666068"
"chr7","157666400","157669878"
"chr7","157670096","157690558"
"chr7","157690771","157694386"
"chr7","157694662","157695024"
"chr7","157695359","157702995"
"chr7","157703286","157860337"
"chr7","157951801","157956910"
"chr7","157957274","157980785"
"chr7","157981463","157996641"
"chr7","157997028","158037707"
"chr7","158038049","158058750"
"chr7","158059060","158060893"
"chr7","158061101","158061439"
"chr7","158061747","158103335"
"chr7","158103602","158109333"
"chr7","158109595","158110568"
"chr7","158110882","158198544"
"chr7","158198908","158217850"
"chr7","158220710","158247887"
"chr7","158249313","158250127"
"chr7","158250498","158277602"
"chr7","158278028","158281372"
"chr7","158281735","158282213"
"chr7","158283383","158293751"
"chr7","159057240","159128663"
"chr8","10001","32410"
"chr8","33495","162216"
"chr8","760001","789922"
"chr8","790799","832243"
"chr8","832919","847548"
"chr8","847756","850102"
"chr8","850406","893458"
"chr8","893761","914816"
"chr8","915895","923761"
"chr8","923975","928309"
"chr8","928528","956287"
"chr8","957206","962314"
"chr8","962748","966996"
"chr8","967199","976014"
"chr8","976417","977624"
"chr8","978352","983686"
"chr8","986273","989155"
"chr8","990700","991531"
"chr8","991863","1048558"
"chr8","1048874","1051640"
"chr8","1051897","1053353"
"chr8","1053805","1094749"
"chr8","1094968","1105082"
"chr8","1105436","1105613"
"chr8","1106067","1106362"
"chr8","1106570","1113057"
"chr8","1114074","1122377"
"chr8","1951391","1956925"
"chr8","1957178","1971908"
"chr8","1972407","2003808"
"chr8","2004060","2037705"
"chr8","2037987","2046690"
"chr8","2046964","2075451"
"chr8","2075822","2078048"
"chr8","2078428","2129862"
"chr8","2130357","2186183"
"chr8","2186438","2241981"
"chr8","2242313","2338038"
"chr8","2338293","2418934"
"chr8","2419461","2480424"
"chr8","2480921","2799644"
"chr8","3039369","4848967"
"chr8","4852636","4980316"
"chr8","4980947","6118987"
"chr8","6950040","7079068"
"chr8","7079672","7085277"
"chr8","7085816","7212486"
"chr8","7212891","7386190"
"chr8","7386446","7468773"
"chr8","7469309","7474649"
"chr8","7524650","7537625"
